base_graph_id,instance_id,n,d,k,greedy,optimum,initial_upper,prefix_upper,dual_upper,endpoint,tightening_initial,tightening_prefix,initial_ratio,prefix_ratio,dual_ratio,ratio_gain_initial,ratio_gain_prefix,dual_over_optimum,initial_certified,prefix_certified,dual_certified
r2-exploration-n20-d2-r0006,29ecfab2df1e77b9fddbb7bd2e22d551f2ff7d0886c9384daa60c37f23d6b466,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0006,2c325a49aef3d710d415b796c9bc72837070ebd227a773323df4d676306f4c7f,20,2,8,15,16,16,16,16,interior,0,0,0.9375,0.9375,0.9375,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0006,59993c70a98cc616cfde3645d05521abd26e01f5d3272fce90f94ee77d5a441a,20,2,10,17,18,18,18,18,interior,0,0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0006,b4da22df276b4f0323f14c1536519b78d28f3ea3940de771c6562ff7312cb04c,20,2,15,18,18,18,18,18,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0006,d1c356bea93013dd3207fd1b5cdc99931e1c6fee0080e3bd14e875160b73705a,20,2,20,18,18,18,18,18,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0007,3a59a9de5c5a28ff3f269bfff818daef5e2125779ad6eaf2187ab9527e884cc1,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0007,6b168d097e90e63467231fc7039f6378585a3a39416c5e851d21e2dc58f531e5,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0007,c838e098ee2507a54e0bf6b1d8c19524a9ee73e755df0857b31abbeb175862f8,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0007,7ce18fe26d1bf3bae1fe6f2f068476eef407dac5b729560afdf5d9fcad5cf992,20,2,8,15,16,16,16,16,interior,0,0,0.9375,0.9375,0.9375,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0007,b01e6292f9397778706ec72fe98b46ac5db9ebab4b02fc1e5361d8bcbf1cb520,20,2,10,17,18,18,18,18,interior,0,0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0007,320f39c8a6cd8074240f31654b58483325f0e86e8ad587e8e5202e26b53754ad,20,2,15,18,18,18,18,18,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0007,aa7092dec47a13131612cc7d9f21f952d6e39384d791a99d8f3caf90d32165ad,20,2,20,18,18,18,18,18,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0008,398edff37231dc499b1e8295bb76a478ef0993b17eb0b6f312a4daaf4709f311,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0008,beee3395916844a1352b8f7f712cd178055e22132c7e29e49a383619e3dfe354,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0008,63e95b65b5b7126ba7c7c72e5477fd190a5fbb6a8e0c0110e3734d54f64fad95,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0008,5035dc0f56baa4f55ed6961ae502db13c0d3543231b65709fa9a610ddc708824,20,2,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0008,5bc97da3c0fa271de0826e5c040521affe507bd58967b54f54d3f77b84db020e,20,2,10,18,19,19,19,19,interior,0,0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0008,ed3bdc87766e30cafc0e4d00932d66b0c03819e7802b8c7e49c6ffd72216d372,20,2,15,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0008,b58f24c5758ea2baa1f1d7dc247f63a3b49ff8cfab9332a4fb55e5ea2f32b1dc,20,2,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0009,d8bfd3a2366b0518f0b118dd657d587d591d84872b463a520196c3ed006fa852,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0009,cfc0df38a7a9d1161850933a1fac2a31c580026735b66899f3ee086788a828cf,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0009,e253333fafd88e91f21c914ab68cea251ee468ef2f0e8153f84c29f6224dfd14,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0009,85694ac6613c29b426ed06e7ee9d8a03ad6b42f27c836a30e38ad248682fff4e,20,2,8,15,16,16,16,16,interior,0,0,0.9375,0.9375,0.9375,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0009,fb6081500b07e40090a486a72c9424ef9883e56beea34720a8ac80e1b16a7f75,20,2,10,17,18,18,18,18,interior,0,0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0009,bf1b9cc7461023fb5b022faf58614223c4742a6013ad44f28f5193bb05ee8a35,20,2,15,18,18,18,18,18,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0009,e0a87d0e713be089b2f8da52160d5b440d596561484d4ad683ccac69e22656b7,20,2,20,18,18,18,18,18,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0010,8cb093109a0bdaa5bf39f445f099f5b0d1f038f445c993df571362453dc3dfb4,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0010,ce2bb5ab34ed3a265a9ede04279960878c4b067cf282289845371cf8aa25a3e7,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0010,2b4544734e97811a2b6fed348984ed56cb6120ec0466c76e2611e84e4492da18,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0010,18f87281889ed7c0e3b0343de6f008e7cf9d0ced4213fac121179c910c0a2f14,20,2,8,15,16,16,16,16,interior,0,0,0.9375,0.9375,0.9375,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0010,0af106b5e41fb8587a739eb3240f7562525afa66373efd6443390faf815aea83,20,2,10,17,17,17,17,17,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0010,fcad21cd4de06538a5a7d9e855ae82e46db24d066ce6ce81094cfa87e87b97a0,20,2,15,17,17,17,17,17,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0010,90317a7a822aa13f94a21664add3e37b09bc444bdd304573b61b5f8d0ec39c5f,20,2,20,17,17,17,17,17,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0011,65287fbc4ca918e121f5c2ae2e257b20d030a3cc2af99e9b9b923665ed1094b9,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0011,6737f4ce8be121772eb3ce9d37e1cfdacf021987e8c0d8b487a59a800ccb727d,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0011,6cb1b9e5c546d030260b79d35387c160c74ab87b275f9ac984a486210753774c,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0011,43fd018b74c5dc0d7600c3629d497d3af448e28952f6c7c135ab5275a1c2b10f,20,2,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0011,063ab1fc26bbead849702d889850ffe6de475d063be3aeb9717e2b1747fe2a75,20,2,10,18,18,19,19,19,interior,0,0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.0,1.0555555555555556,0,0,0
r2-exploration-n20-d2-r0011,7edabfd62c3b01b48911fab92c44005c541cd8c8e44827b47c5882f0ca70115d,20,2,15,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0011,d1e5e1fd1cb189f8a8e76d04ac1ae3f3e2de03836bb805dcb70763b754fef580,20,2,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0012,625febcb879f98f11bd4b60e1e0ee1d750cda1c01ec069f5d2ed507aafa66d8c,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0012,decc2d93c457cb4d876db47068b666aea7331ae39fde03d85461d848c20eb1bf,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0012,14d7724de79047e9b2d300a3b5474dc9ce77ecfd33730c689d435884d5428978,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0012,c9ad6e94f439c047097c6a4e4bae3cb2bb5d17d877f7b83ce92bc68a1269d422,20,2,8,14,15,15,15,15,interior,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0012,672cf787f10ba535ff9f0d2d4f9ca904632dfd716fe364fbf210984198bd413f,20,2,10,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0012,6c2d7d20d38a20780f7bc645477f31fe3a36c245f6d6a5b9a48e8974bf654c08,20,2,15,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0012,a4eb443be01eb411b326f39a42a2fe26a1fca4a0c21a1cd9c39905d87ce2e60f,20,2,20,15,15,15,15,15,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0013,44f2b5191818969627b9819984d17df51f97d014fecb32a854ea66e95d0b6ed2,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0013,06c8b7a3712b7211a9ee356a80d3f9f5661a5a342e64d0177e941c5763afb274,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0013,5890e9706ebf0fe503e9bb42bf7485d132664a01c1505c8341da3651b83b9c81,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0013,bbc36cf3b087e8b91b81356e927a7ac8d896b4063c310774514aae9753eec811,20,2,8,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0013,a13e2bbc8893891c389c9b48cdf47a400d929a7d5376aea69947511d3a006606,20,2,10,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0013,1260f4e5071590594e69b8153f7c3497a101b455a079bbcfe0cba3a7db4e8b8a,20,2,15,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0013,6e2ece9a6c4e77de3f1980b2ec53648bfef310c54db39c75140c2dd8ba764843,20,2,20,15,15,15,15,15,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0014,01ff5d9ee99be5f764b850ab501265eb9dc66a974b6dfc72866749d7c12f2a6f,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0014,1600c00fe1e0cfb940b3feb59d52e9dfd526d63f151de5ab4a0075477d95adc9,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0014,7beb3068dc4bd42cb13c0576890391d3f3fbd7c4f209714d3280b8c1e66acc5b,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0014,fa6ec9301239a66be6b9283a135fae96152b20caa5d04e818e0cf6530b37f049,20,2,8,14,14,15,15,15,interior,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0714285714285714,0,0,0
r2-exploration-n20-d2-r0014,2950ed4acb12321032a26b3a0b82c13f9c8d61f0b630e44866a6a2abd4e13555,20,2,10,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0014,75755be5cbdee6cdeada4a070215904b2626cd3d62d9ef80dbe260ee53814d10,20,2,15,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0014,aeee2d69737b859256e2f224e6ec053bf03e25b112c922c912ada5e3456fd2cb,20,2,20,15,15,15,15,15,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0015,7a1872568db25462838bd4d2f17bb42fd87bbbc42193d3a5a95cb24ea3f21dd0,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0015,068ca12c28769f6d3558815aad86723e3b478d602511e3305ec05a4a664732be,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0015,9d5468498f10ef2619f066ee3ca8914ff2f48c4fbb34843c680777c31d89c593,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0015,24db1d38f03217b32b8c4c8c7bb15d38b3ae8dcce081c76b8f87d6850b35e9b4,20,2,8,14,15,16,16,16,interior,0,0,0.875,0.875,0.875,0.0,0.0,1.0666666666666667,0,0,0
r2-exploration-n20-d2-r0015,a9c3b93e44b43c547894b911dd8035933b2329066511065b744b95205dc20e8c,20,2,10,16,17,18,18,18,interior,0,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,1.0588235294117647,0,0,0
r2-exploration-n20-d2-r0015,36f3b5b71b7cd6fbd393a5c3539ebb350531eb1ac62d7bdf482f32c9ae242769,20,2,15,18,18,18,18,18,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0015,9a6aecfa5d627bbf6465f7c6b1dbd80ddb479fd49a5384dc8e9ff18bb69bd540,20,2,20,18,18,18,18,18,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0016,cbf801bd2898c57f79253158be09de18a861054308af6eb06525d3fb91056cbb,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0016,d768a8c428723e13d66afaec30b9a7b174fd149a15c5f665005186460f927f09,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0016,c7ba247f71923b74cdda75e4f705d5cd1cb428f873fbef7b8ea9146f2e02b8e3,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0016,398f72dd5052bcf2afc6c7db31c73377cfc91e965b9ad46538b6132387eb3263,20,2,8,14,15,16,16,16,interior,0,0,0.875,0.875,0.875,0.0,0.0,1.0666666666666667,0,0,0
r2-exploration-n20-d2-r0016,79a60d92a62483a6a55c338b3d32b401c23f485a8aaf0fb7cc27a78ce39324c2,20,2,10,16,17,18,18,18,interior,0,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,1.0588235294117647,0,0,0
r2-exploration-n20-d2-r0016,5b2a374ce0924362b0595897d26c678f8a813618b63027a91c519aa06eccb534,20,2,15,18,18,18,18,18,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0016,fd490c6fff00f154eeceb6688a72d99e2539ce854855f48286d93bdcf59cb32b,20,2,20,18,18,18,18,18,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0017,cabba1f747bba5d049909e54bd6371c3713f1f97336b7b0b32724f905a935dc3,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0017,0a7ad9569968b953c0e36958dec2a7e05e8fc14409235f129ce823434034cd8e,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0017,948b51f465ca6b9c3dae6c9fda2de651155ed6bb9eb519a0a09f10db60bace1e,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0017,7d79327f89e510fe925c5333cbb5942ef059ae2b63c4d65145a4b9772f386666,20,2,8,14,16,16,16,16,interior,0,0,0.875,0.875,0.875,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0017,6018ab887b7400976e9c1f4e8d13028e4c2804e0c615deadf5b0b5a3dcd1885c,20,2,10,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0017,4122d835b7088391ee1596aaa701cd981b9a3c40ca58b86752474ed9d807e962,20,2,15,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0017,f56f94f053d5bf2dc1f1c1373d62ac6cdab039cb0bcf0bc9908bcf81dc968ff5,20,2,20,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0018,ce87a8a8fde6fef3027dd79cefe8250de7b919de0203f1965c01f8b005dc4616,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0018,2462910b7f59844a92c3e5702bafa21736d79426fb140fb0214752a141fca3fd,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0018,a3d79814aebcf0979c11471133408350be33bb904072d550d008b10f79a515f0,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0018,8ead4cf13844452c560ae69ab91af71c6846e5267f9eb2c9ac7ba6ccd78f02bc,20,2,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0018,c0331d6a7f2a8cf26bbc2f09eeeee000f482b8ab81f537fab22565692c70aa20,20,2,10,18,19,19,19,19,interior,0,0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0018,9581811546b0b3aa785830992658c8ce068e275738f685b30c3f38c25c8f2987,20,2,15,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0018,674bcaa6c6d581def89a73045c1da29d0044b987277755e4cb2cd51c44c3f16b,20,2,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0019,57ecaeddb09cad0d3e0aebad7786f95e18f136273685786c501759b8bc7813f3,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0019,c200f42419638b1eee0a6e9bd31f1313e019ab8470a488674d9fd03f97168724,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0019,f79247a0a05cc7e951bce0e0b065acc2a414c4bfe96ae52f35dc97a38a303b0c,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0019,12bf32661792dade01034a9b4778510a0b10fa1188c938fbda8b8d8b2e53de0b,20,2,8,13,14,16,16,16,interior,0,0,0.8125,0.8125,0.8125,0.0,0.0,1.1428571428571428,0,0,0
r2-exploration-n20-d2-r0019,c58903f9e9882df2289e531d2ea54ef1f251c42183963fde4002b92daf32534a,20,2,10,15,16,16,16,16,interior,0,0,0.9375,0.9375,0.9375,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0019,a177f6f0595a1110c49d9ba4f0b4427fea560ba1e6a3f12de9ad380c010d9941,20,2,15,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0019,c8458cb7daa1f3e5784b855c6a03f4812f0ad59a7a419180296d9858698fe2fb,20,2,20,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0020,4fd722ac3cf0a21ddcc48b0885817ac5dda1d6a9808e39456e81f1bb3a8a3933,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0020,646408db034558ee2084d0e8de6b9f89592e23b621f95d752838ca7a149bc4ec,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0020,8596d661c5c9cdb8cfaa0fdbbcd26969cbc3058ed99d03578bf315c1c1a464c4,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0020,192b61839b8f76a499577d76ad8089ebe4a25bf35e43b2b9cef3e3ddf17fb64e,20,2,8,13,16,16,16,16,interior,0,0,0.8125,0.8125,0.8125,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0020,dcc83f24246e5c5cfebafe8a0d95b2c423c5ef59afd09e7c7e87031ca1aaff68,20,2,10,15,17,17,17,17,interior,0,0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0020,fd5f6cb5611fe8689c0486ea49b4b90b85f4060265578331dc8a7b40279b94b2,20,2,15,17,17,17,17,17,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0020,55f53b5e13d3b029b4e14dd9fd562182737ceb39d5097199334fc3734c6d5596,20,2,20,17,17,17,17,17,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0021,638fc9d537d2dfdae0888b2e0cef8f3782df2d0fa39cc1a058cf32a0a6b3c448,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0021,5430a8166dbd0cb3ffc638966043ad45f0f4200ac533baebe9af19e40ae0a44a,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0021,2d2fc0e7fe657d1b32c9032b036187be9d9c7cd98e109ad91858fdecd9c47fdf,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0021,4166976ad31c8c3341b84b3852dd734a53bdfd18b176b1b9836943557be7554f,20,2,8,14,14,16,16,16,interior,0,0,0.875,0.875,0.875,0.0,0.0,1.1428571428571428,0,0,0
r2-exploration-n20-d2-r0021,81e5fb1ab59baa6b17f0ca548852cc2b1168828e1e463b10a87947fe61673df9,20,2,10,16,16,17,17,17,interior,0,0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.0,0.0,1.0625,0,0,0
r2-exploration-n20-d2-r0021,d6365d88bb96e84e70f919756c66f0b7c5a1a912e1fa255013f3663e68b965a9,20,2,15,17,17,17,17,17,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0021,b1d5da2dae70d0148156b2637c463d9154f4f1ef30fb89bbdfe5ba1b88b90124,20,2,20,17,17,17,17,17,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0022,697d250560c5b12313ef5c0b22b8731e320f324fb575cab79c55b65777d5e729,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0022,fd11df4759df961ebc1c87aac9177024e323c03998a451d2185a5fc8154c9406,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0022,4795c1c7c0a45284e252e64d88b1ee43cf3fe7fce976195d8ad54ce3852d4bce,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0022,08685a9fafb65e28b33f321e2018b9dd35a0fe4fe172517044c9ec53229939ff,20,2,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0022,b56da0cf4ef46130c7051dacbaadab0313b0c64946618aaebe908b8fb7d80ec4,20,2,10,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0022,6e497a287c56354ff7ceda276061a3425e03d5c01d164b539263f878233be2d2,20,2,15,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0022,2805c057792ca997d03507227772db968fb32e0ef1eabe9a6c243e727e8ee85b,20,2,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0023,1554867a119581ac35adf6099bf43014389c2e5bedb91feaeda03570a67c6e2c,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0023,91b01c939b1dbadee2a0d1ccc2477a50125d4b55a5259b85082dcf17bd0e1707,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0023,858b889e005779e29d72583d05a0b6e2d4e0cf1af872ddb08ab65715da7520ca,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
